,link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed.1,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,value_millions,x,y,img
0,https://fbref.com/en/players/774cf58b/Max-Aarons,120250001,Max Aarons,ENG,DF,Bournemouth,24,3,1,86,1,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,50,63,887,361,21,25,24,29,4,7,0,0,8,0,0,51,12,2,0,0,2,10,0,0,0,0,50,0,1,2,19,40,15,0,73,2,0,1,41,152,68,0,0,1,0,40,2,2,1,1,0,1,1,0,1,2,1,0,0,0,2,11,0.67,2,0,1.82,2.3,0.3,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9053.139545,657.5032787,https://fbref.com/req/202302030/images/headshots/774cf58b_2022.jpg
1,https://fbref.com/en/players/b7e62e1d/Joshua-Acheampong,120250002,Joshua Acheampong,ENG,DF,Chelsea,18,4,2,170,1.9,0,0,0,0,1,0,0.2,0.2,0,0,8,0,2,0,8.9,-0.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,104,124,2025,705,29,32,63,68,11,20,0,0,6,0,0,121,3,2,0,0,0,1,0,0,0,0,104,0,2,7,48,81,8,3,137,2,1,0,106,709,409,2,0,2,0,111,2,1,2,0,0,2,2,0,0,1,1,2,0,1,2,19,2,2,3,-1.14,3.6,2.1,0,0,1,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7741.348504,393.7355304,https://fbref.com/req/202302030/images/headshots/b7e62e1d_2022.jpg
2,https://fbref.com/en/players/2b09d998/Tyler-Adams,120250003,Tyler Adams,USA,MF,Bournemouth,25,28,21,1965,21.8,0,3,0,0,7,0,1.6,1.6,1,14,76,10,9,2,16.9,-1.6,41,35,0,0,1,1,4,4,3,0,0,0,0,1,902,1069,14322,3525,437,489,393,443,38,65,0.8,18,67,4,1,1025,38,34,2,1,3,4,0,0,0,0,902,6,14,62,349,779,224,18,1337,18,4,10,663,3337,1447,22,1,28,12,757,83,50,26,49,8,39,72,33,10,23,32,42,0,15,7,1,1.46,41,30,0.44,35.5,28.9,0,45,21,0,0,1,0,114,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289.74151,-1211.834153,https://fbref.com/req/202302030/images/headshots/2b09d998_2022.jpg
3,https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo,120250004,Tosin Adarabioyo,ENG,DF,Chelsea,26,22,15,1409,15.7,1,1,0,0,4,0,0.9,0.9,0.2,5,42,1,13,2,12.5,0.1,15,8,0,0,6,0,1,1,0,0,0,1,0,0,1079,1184,19805,7144,406,425,603,636,66,109,0.2,1,62,1,0,1142,39,23,2,3,0,4,0,0,0,0,1079,3,3,175,630,674,27,14,1330,6,4,1,777,3207,1809,2,0,4,0,1000,17,13,11,6,0,8,12,4,7,2,11,80,0,13,7,16,1.86,28,14,0.58,30.8,19.3,0,8,9,1,0,0,0,41,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11547.9322,812.5892331,https://fbref.com/req/202302030/images/headshots/c81d773d_2022.jpg
4,https://fbref.com/en/players/4dcec659/Simon-Adingra,120250005,Simon Adingra,CIV,FW,Brighton,22,29,12,1097,12.2,2,2,0,0,0,0,2.5,2.5,2.5,50,18,136,33,8,17,-0.5,47,33,0,6,8,0,0,7,5,0,1,1,0,0,290,382,4148,820,187,217,81,109,16,29,2.8,16,5,17,6,372,9,0,2,0,41,8,1,0,0,0,290,1,12,10,66,174,315,76,548,50,21,27,366,2514,1300,21,27,39,12,388,23,14,10,8,5,10,26,16,0,12,8,6,2,1,17,6,1.59,18,23,-0.88,18.2,19,0,13,4,4,0,0,0,47,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5242.792024,-1061.291334,https://fbref.com/req/202302030/images/headshots/4dcec659_2022.jpg
5,https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou,120250006,Emmanuel Agbadou,CIV,DF,Wolves,27,16,16,1410,15.7,1,0,0,0,3,0,0.8,0.8,0.2,6,31,2,7,2,27.6,0.2,17,15,2,0,0,0,0,3,2,1,0,0,0,0,855,1001,17344,6203,276,299,466,501,107,181,0.3,4,40,1,0,955,43,28,1,11,2,0,0,0,0,0,855,3,5,190,649,504,28,7,1172,13,10,2,758,3670,1752,4,0,6,4,796,30,19,21,9,0,13,20,7,13,6,12,90,0,15,0,0,1.44,20,22,0.45,19.1,22.8,0,7,4,1,0,0,0,83,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9012.087288,362.7219704,https://fbref.com/req/202302030/images/headshots/75f1ed80_2022.jpg
6,https://fbref.com/en/players/6a10efb3/Asher-Agbinone,120250007,Asher Agbinone,ENG,MF,Crystal Palace,18,2,0,6,0.1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,26.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,32,0,1,1,1,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,6,0,8,2,0,1,5,53,23,0,0,0,1,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9993.269343,585.6765246,https://fbref.com/req/202302030/images/headshots/6a10efb3_2022.jpg
7,https://fbref.com/en/players/246d153b/Ola-Aina,120250008,Ola Aina,NGA,DF,Nott'ham Forest,27,35,35,2995,33.3,2,1,0,0,5,0,0.6,0.6,1.4,67,107,67,11,2,26.1,1.4,62,49,5,3,1,3,1,4,3,0,0,0,0,1,994,1352,15371,6297,530,598,374,502,57,166,2.2,16,85,23,11,1071,279,15,0,4,59,264,0,0,0,0,994,2,46,156,613,717,409,22,1708,72,33,27,749,4798,2787,46,10,44,22,823,55,42,39,15,1,36,64,28,12,22,33,115,4,28,0,0,1.77,55,39,1.33,41.2,39.4,0,23,35,2,0,1,0,190,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688.019989,-207.7944339,https://fbref.com/req/202302030/images/headshots/246d153b_2022.jpg
8,https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,120250009,Rayan Ait-Nouri,ALG,DF,Wolves,23,37,37,3109,34.5,4,7,0,0,7,1,2.7,2.7,5.5,89,108,176,36,10,14.9,1.3,91,56,15,8,7,4,1,12,10,1,0,0,0,1,1449,1721,19837,5926,897,959,435,499,48,118,4,46,77,30,10,1397,320,44,3,4,94,246,30,24,1,0,1449,4,42,96,577,916,685,96,2148,137,63,56,1129,6166,3205,62,28,52,47,1321,89,57,52,28,9,43,70,27,6,36,26,75,2,18,0,0,1.05,46,67,-2.34,38.7,52.6,1,30,46,6,0,0,0,145,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12054.22009,-2212.13775,https://fbref.com/req/202302030/images/headshots/9b398aea_2022.jpg
9,https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer,120250010,Kristoffer Ajer,NOR,DF,Brentford,26,24,17,1438,16,0,0,0,0,5,0,1,1,1.2,27,56,44,9,3,9.5,-1,18,15,0,1,2,0,0,2,2,0,0,0,0,0,504,644,7868,2831,260,299,199,248,27,54,0.5,8,44,7,4,570,73,2,0,3,14,71,0,0,0,0,504,1,18,53,265,368,168,38,795,16,7,8,387,2098,1180,11,2,15,12,491,26,18,14,11,1,14,27,13,4,13,12,50,0,5,7,2,1.33,20,25,-0.95,20.8,21.5,0,13,6,2,0,0,0,42,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1201.232906,106.3290044,https://fbref.com/req/202302030/images/headshots/a8c0acb7_2022.jpg
10,https://fbref.com/en/players/89ac64a6/Manuel-Akanji,120250011,Manuel Akanji,SUI,DF,Manchester City,29,26,23,2014,22.4,0,0,0,0,3,0,1.6,1.6,0.4,46,158,7,15,2,14.7,-1.6,37,37,0,0,0,0,0,3,3,0,0,0,0,0,1632,1744,27046,7578,776,812,757,795,84,113,1.3,9,177,11,2,1707,36,18,4,10,11,10,0,0,0,0,1632,1,6,119,559,920,405,19,1881,2,2,0,1254,6953,4234,64,0,5,5,1483,19,12,12,4,3,11,17,6,8,3,9,64,3,20,3,2,2.04,46,28,0.16,43.7,29.1,0,17,9,0,0,0,0,103,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19406.89521,-2582.152024,https://fbref.com/req/202302030/images/headshots/89ac64a6_2022.jpg
11,https://fbref.com/en/players/eaeca114/Nathan-Ake,120250012,Nathan Ake,NED,DF,Manchester City,29,10,8,678,7.5,0,0,0,0,0,0,0.2,0.2,0,12,50,2,3,0,10,-0.2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,509,542,8321,2950,248,253,237,244,20,34,0.2,1,42,1,0,514,26,13,0,0,1,7,0,0,0,0,509,2,3,51,205,331,61,5,596,1,1,0,403,2244,1501,12,1,4,3,449,9,7,7,2,0,4,6,2,2,5,3,22,1,2,2,9,1.4,11,11,-0.92,12.6,13.5,0,2,0,0,0,0,0,24,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-718.7488165,39.26210108,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
12,https://fbref.com/en/players/4abac767/Carlos-Alcaraz,120250013,Carlos Alcaraz,ARG,MF,Southampton,21,1,0,10,0.1,0,0,0,0,0,0,0.1,0.1,0.1,4,6,1,1,1,9.7,-0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,221,66,7,7,4,4,2,2,0,1,4,1,1,11,2,0,0,0,1,1,1,0,0,0,13,0,0,0,1,8,9,2,17,2,0,2,12,112,98,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.58,0.3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9777.294821,559.8824341,https://fbref.com/req/202302030/images/headshots/4abac767_2022.jpg
13,https://fbref.com/en/players/4abac767/Carlos-Alcaraz,120250014,Carlos Alcaraz1,ARG,FW,Everton,21,15,7,764,8.5,2,3,0,0,4,0,1.7,1.7,1.6,19,42,21,26,11,20.3,0.3,33,24,2,3,3,1,0,6,5,0,0,1,0,0,224,278,3963,1007,96,112,95,107,24,37,0.7,13,20,18,3,265,12,2,1,2,11,6,3,2,1,0,224,1,10,15,63,168,156,19,378,18,9,7,211,1331,707,21,2,14,13,247,11,5,5,3,3,3,11,8,2,7,5,10,0,2,8,0,1.47,12,9,0.52,8.2,11,0,13,12,1,0,0,0,37,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5678.745555,-118.644227,https://fbref.com/req/202302030/images/headshots/4abac767_2022.jpg
14,https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,120250015,Trent Alexander-Arnold,ENG,DF,Liverpool,25,33,28,2365,26.3,3,6,0,0,5,0,1.9,1.9,7.3,51,232,94,45,8,23.6,1.1,98,74,15,5,4,0,0,10,9,1,0,0,0,0,1448,1971,27901,11363,632,704,589,771,203,418,7.4,52,207,65,20,1651,310,63,12,32,153,192,55,34,12,1,1448,10,36,88,593,1014,660,44,2253,37,17,17,1184,5358,2860,36,9,19,15,1436,72,50,44,19,9,49,105,56,9,17,31,55,4,12,5,1,2.27,67,25,1.34,58.6,21.7,0,11,9,1,0,0,0,132,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21054.28312,1318.30167,https://fbref.com/req/202302030/images/headshots/cd1acf9d_2022.jpg
15,https://fbref.com/en/players/7a2e46a8/Alisson,120250016,Alisson,BRA,GK,Liverpool,31,28,28,2508,27.9,0,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,7,7,0,0,0,0,0,1,1,0,0,0,0,0,794,959,17555,11360,229,232,426,433,137,289,0.2,1,12,0,0,836,121,41,1,1,0,0,0,0,0,0,794,2,1,741,990,20,0,0,1010,1,1,0,658,2611,1586,0,0,1,0,618,1,0,1,0,0,0,1,1,0,0,0,13,1,27,0,0,2.18,64,29,0.27,62.2,27.4,0,0,2,0,0,0,0,47,7,0,29,100,73,18,7,3,9,1,1,0,0,0,2,30.5,0.3,3.5,68,203,877,128,26.6,80,33.4,255,11,49,16,,10735.98161,5233.235352,https://fbref.com/req/202302030/images/headshots/7a2e46a8_2022.jpg
16,https://fbref.com/en/players/862a1c15/Miguel-Almiron,120250017,Miguel Almiron,PAR,FW,Newcastle Utd,30,9,1,157,1.7,0,0,0,0,0,0,0.5,0.5,0.3,3,6,18,6,2,14.2,-0.5,8,6,0,1,1,0,0,0,0,0,0,0,0,0,54,66,707,219,39,42,13,16,1,3,0.2,3,3,1,0,64,1,0,1,0,0,1,0,0,0,0,54,1,2,1,10,35,36,9,81,2,1,1,54,284,93,3,2,0,2,59,3,2,2,0,1,2,3,1,0,2,0,0,0,0,8,14,1.56,1,3,-1.78,2.8,3.6,0,1,3,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9233.680786,496.0714912,https://fbref.com/req/202302030/images/headshots/862a1c15_2022.jpg
17,https://fbref.com/en/players/12bb637a/Olabade-Aluko,120250018,Olabade Aluko,ENG,DF,Leicester City,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,39,0,2,3,1,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,6,1,0,1,2,1,0,0,0,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.273025,613.9372216,
18,https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez,120250019,Edson Alvarez,MEX,MF,West Ham,26,28,20,1772,19.7,0,1,0,0,9,1,0.4,0.4,0.8,24,85,18,12,1,26.3,-0.4,28,24,0,2,1,1,0,2,2,0,0,0,0,0,861,1003,14393,4200,424,475,361,402,66,92,0.9,12,92,12,3,980,16,12,3,12,6,3,0,0,0,0,861,7,10,67,361,693,194,12,1239,33,14,14,687,3783,1714,22,2,27,15,830,50,27,27,15,8,17,35,18,8,15,18,46,1,4,8,2,1.25,19,29,-0.18,23.5,29.7,1,42,18,4,0,0,0,88,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5683.251199,-919.5442279,https://fbref.com/req/202302030/images/headshots/8b3ab7ad_2022.jpg
19,https://fbref.com/en/players/39ef5a7b/Will-Alves,120250020,Will Alves,ENG,FW,Leicester City,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10023.60206,617.187284,
20,https://fbref.com/en/players/7b47100c/Harry-Amass,120250021,Harry Amass,ENG,DF,Manchester Utd,17,5,4,346,3.8,0,0,0,0,0,0,0.1,0.1,0,9,7,23,3,0,21.7,-0.1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,149,181,1920,387,97,105,44,56,3,11,0.1,1,5,0,0,150,31,2,0,0,9,29,0,0,0,0,149,0,3,13,82,88,84,5,250,8,3,4,132,705,376,6,2,18,5,124,6,2,5,1,0,2,8,6,1,10,2,11,0,3,1,8,0.6,5,9,-0.86,5.4,6.3,0,2,4,1,0,0,0,26,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7927.705342,126.7038309,
21,https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,120250022,Samuel Amo-Ameyaw,ENG,FW,Southampton,18,2,0,28,0.3,0,0,0,0,1,0,0,0,0.1,1,0,3,1,0,20.7,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,8,9,107,13,6,6,2,3,0,0,0.1,1,0,1,1,8,1,0,0,0,2,0,1,0,0,0,8,0,0,0,5,5,7,1,16,4,0,3,11,98,68,0,1,0,2,11,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,7,0,0,0,1.59,0.3,1.1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9905.262102,550.1630788,https://fbref.com/req/202302030/images/headshots/9eedf0e0_2022.jpg
22,https://fbref.com/en/players/f93cca97/Mathis-Amougou,120250023,Mathis Amougou,FRA,MF,Chelsea,18,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,69,30,6,6,1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,4,3,0,9,0,0,0,7,25,5,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,-0.55,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9955.406039,619.1396821,https://fbref.com/req/202302030/images/headshots/f93cca97_2022.jpg
23,https://fbref.com/en/players/e34fc66d/Joachim-Andersen,120250024,Joachim Andersen,DEN,DF,Crystal Palace,28,1,1,90,1,0,0,0,0,1,0,0,0,0,1,4,1,1,1,25.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,61,83,1227,526,19,21,31,37,9,21,0,0,9,1,0,81,2,1,0,0,1,0,1,0,0,0,61,0,0,14,38,50,5,0,93,0,0,0,49,189,103,1,0,0,1,67,1,1,1,0,0,1,2,1,0,0,0,7,0,1,0,0,0,1,2,-1.03,1.2,1.6,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8671.466074,705.9623217,https://fbref.com/req/202302030/images/headshots/e34fc66d_2022.jpg
24,https://fbref.com/en/players/e34fc66d/Joachim-Andersen,120250025,Joachim Andersen1,DEN,DF,Fulham,28,29,29,2583,28.7,0,0,0,0,6,1,1,1,0.5,16,112,2,19,4,15.1,-1,35,27,1,0,7,0,0,2,1,1,0,0,0,0,1654,2000,36471,14436,456,497,918,985,269,487,0.5,4,196,6,3,1891,102,81,0,35,12,9,0,0,0,0,1654,7,8,340,1233,1013,102,22,2336,6,4,0,1350,6505,3435,14,1,6,3,1621,27,18,20,6,1,15,24,9,28,9,34,188,1,28,0,2,1.45,43,42,0.14,39.5,35.8,0,18,19,0,0,1,1,122,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30185.43515,1869.677521,https://fbref.com/req/202302030/images/headshots/e34fc66d_2022.jpg
25,https://fbref.com/en/players/de31038e/Elliot-Anderson,120250026,Elliot Anderson,ENG,MF,Nott'ham Forest,21,37,33,2728,30.3,2,6,0,0,10,0,2.1,2.1,3.3,52,143,95,40,7,18.8,-0.1,87,43,20,7,8,4,5,10,4,3,0,1,1,1,1085,1386,17458,5922,572,640,402,496,77,165,3.6,37,121,19,2,1292,85,26,7,4,86,2,48,17,28,0,1085,9,35,102,424,891,547,72,1832,75,36,30,932,5071,2366,32,21,60,49,1089,92,56,54,29,9,48,111,63,9,39,31,76,4,13,4,0,1.76,49,37,0.4,35.2,39.3,0,49,58,4,0,0,0,207,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495.566201,-984.5226431,https://fbref.com/req/202302030/images/headshots/de31038e_2022.jpg
26,https://fbref.com/en/players/ec604e2c/Andre,120250027,Andre,BRA,MF,Wolves,23,33,31,2472,27.5,0,0,0,0,7,0,0.4,0.4,0.8,10,109,11,10,1,25.5,-0.4,49,41,3,1,0,0,4,3,2,1,0,0,0,0,1247,1342,19660,5471,646,677,475,500,80,98,0.7,18,111,5,0,1308,32,28,5,15,0,2,0,0,0,0,1247,2,14,89,439,1046,155,3,1623,32,16,12,912,3764,1688,17,0,30,21,1093,91,55,41,41,9,37,63,26,8,34,37,30,1,14,2,2,1.15,39,46,0.5,29.9,40.5,0,36,34,0,0,1,0,194,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11004.45363,-908.9815954,https://fbref.com/req/202302030/images/headshots/ec604e2c_2022.jpg
27,https://fbref.com/en/players/ac05f970/Michail-Antonio,120250028,Michail Antonio,JAM,FW,West Ham,34,14,11,836,9.3,1,1,0,0,1,0,2.2,2.2,1.6,29,18,59,19,4,12.6,-1.2,22,14,0,1,5,1,1,4,0,0,0,4,0,0,114,188,2183,424,52,72,37,62,22,31,0.9,9,11,6,2,175,11,0,3,6,25,7,0,0,0,0,114,2,14,3,26,124,151,36,296,27,9,13,173,1177,695,13,9,35,19,221,2,2,0,1,1,2,3,1,0,6,0,2,0,0,3,0,1.07,13,18,-0.16,11.4,17.8,0,12,7,4,0,0,0,22,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7548.998481,-194.6743438,https://fbref.com/req/202302030/images/headshots/ac05f970_2022.jpg
28,https://fbref.com/en/players/99127249/Antony,120250029,Antony,BRA,DF,Manchester Utd,24,8,0,141,1.6,0,0,0,0,0,0,1,1,0.1,5,6,7,6,3,15.8,-1,8,6,0,1,0,1,0,0,0,0,0,0,0,0,56,69,688,111,45,51,9,14,1,1,0.2,3,1,5,2,62,7,2,0,0,5,5,0,0,0,0,56,0,1,2,22,26,54,8,101,11,4,6,60,317,182,6,1,5,1,69,6,3,4,2,0,2,5,3,0,2,2,0,0,0,8,11,0.88,5,2,2.27,4.7,2.2,0,2,5,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9269.862602,373.8779382,https://fbref.com/req/202302030/images/headshots/99127249_2022.jpg
29,https://fbref.com/en/players/8f4541c2/Julian-Araujo,120250030,Julian Araujo,MEX,DF,Bournemouth,22,12,7,497,5.5,0,0,0,0,2,0,0,0,0.1,4,14,22,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,178,225,3006,890,84,94,83,96,10,29,0.1,1,17,3,2,198,27,2,0,0,9,25,0,0,0,0,178,0,2,20,90,136,55,2,275,1,0,1,126,482,258,3,0,5,2,149,10,5,4,6,0,5,12,7,0,3,6,18,0,0,5,7,1.08,2,10,-2.06,6.8,9.4,0,7,2,1,0,0,0,29,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6817.319069,477.4154822,https://fbref.com/req/202302030/images/headshots/8f4541c2_2022.jpg
30,https://fbref.com/en/players/05e8ca6d/Cameron-Archer,120250031,Cameron Archer,ENG,FW,Southampton,23,35,13,1441,16,2,0,0,1,0,0,5.7,4.9,0.5,22,14,66,28,10,12.8,-3.7,20,10,0,4,5,1,0,0,0,0,0,0,0,0,205,251,2612,367,131,151,54,59,5,9,0.7,5,7,7,0,231,19,0,2,0,3,0,0,0,0,0,205,1,8,16,69,179,154,52,397,37,15,20,226,1182,564,10,14,40,26,274,13,8,8,3,2,2,9,7,1,4,2,11,0,0,22,2,0.26,10,34,0.14,15.7,36.6,0,16,13,8,0,0,0,35,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7162.588613,-327.7202873,https://fbref.com/req/202302030/images/headshots/05e8ca6d_2022.jpg
31,https://fbref.com/en/players/2f965a72/Alphonse-Areola,120250032,Alphonse Areola,FRA,GK,West Ham,31,26,25,2260,25.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,688,989,18224,12284,153,154,334,350,198,473,0,0,11,0,0,716,268,72,0,3,0,0,0,0,0,0,688,5,3,833,1038,12,0,0,1049,0,0,0,601,2480,1348,0,0,0,0,555,2,2,2,0,0,2,3,1,0,0,0,15,3,24,1,8,0.96,29,41,-0.17,30.1,37.3,0,0,0,0,0,0,1,29,2,0,41,115,77,5,7,13,5,0,0,0,0,0,5,35.4,0.31,-2.6,135,384,788,119,32.1,196,42.9,394,15,30,15,,11589.02796,6044.356363,https://fbref.com/req/202302030/images/headshots/2f965a72_2022.jpg
